country,last,previous,rate_of_change,unit,date
australia,6.5,6.2,0.2999999999999998,percent,2024-12-01
japan,3.0,3.1,0.1,percent,2025-01-01
eurozone,1.1,0.9,0.2,percent,2024-12-01
brazil,1.4,1.0,0.3999999999999999,percent,2024-12-01
