country,last,previous,rate_of_change,unit,date
usa,52.0,51.9,0.1000000000000014,points,2025-02-01
eurozone,95.2,93.7,1.5,points,2025-01-01
southkorea,86.7,83.0,3.700000000000003,points,2025-01-01
brazil,86.2,91.3,5.099999999999994,points,2025-01-01
